time,data,noise,global_outlier,constant
2023-08-27 10:56:20+00:00,3.185,False,False,False
2023-08-27 10:56:30+00:00,3.185,False,False,False
2023-08-27 10:56:40+00:00,2.728,False,False,False
2023-08-27 10:56:50+00:00,2.728,False,False,False
2023-08-27 10:57:00+00:00,1.791,False,False,False
2023-08-27 10:57:10+00:00,1.791,False,False,False
2023-08-27 10:57:20+00:00,1.235,False,False,False
2023-08-27 10:57:30+00:00,3.693,False,False,False
2023-08-27 10:57:40+00:00,3.693,False,False,False
2023-08-27 10:57:50+00:00,3.576,False,False,False
2023-08-27 10:58:00+00:00,3.576,False,False,False
2023-08-27 10:58:10+00:00,2.754,False,False,False
2023-08-27 10:58:20+00:00,2.754,False,False,False
2023-08-27 10:58:30+00:00,3.655,False,False,False
2023-08-27 10:58:40+00:00,3.655,False,False,False
2023-08-27 10:58:50+00:00,4.125,False,False,False
2023-08-27 10:59:00+00:00,2.723,False,False,False
2023-08-27 10:59:10+00:00,2.723,False,False,False
2023-08-27 10:59:20+00:00,2.723,False,False,False
2023-08-27 10:59:30+00:00,2.519,False,False,False
2023-08-27 10:59:40+00:00,2.124,False,False,False
2023-08-27 10:59:50+00:00,2.124,False,False,False
2023-08-27 11:00:00+00:00,3.589,False,False,False
2023-08-27 11:00:10+00:00,3.589,False,False,False
2023-08-27 11:00:20+00:00,2.99,False,False,False
2023-08-27 11:00:30+00:00,2.99,False,False,False
2023-08-27 11:00:40+00:00,3.369,False,False,False
2023-08-27 11:00:50+00:00,3.369,False,False,False
2023-08-27 11:01:00+00:00,4.38,False,False,False
2023-08-27 11:01:10+00:00,2.658,False,False,False
2023-08-27 11:01:20+00:00,2.658,False,False,False
2023-08-27 11:01:30+00:00,3.128,False,False,False
2023-08-27 11:01:40+00:00,3.128,False,False,False
2023-08-27 11:01:50+00:00,3.189,False,False,False
2023-08-27 11:02:00+00:00,3.189,False,False,False
2023-08-27 11:02:10+00:00,4.398,False,False,False
2023-08-27 11:02:20+00:00,4.398,False,False,False
2023-08-27 11:02:30+00:00,3.164,False,False,False
2023-08-27 11:02:40+00:00,2.985,False,False,False
2023-08-27 11:02:50+00:00,2.985,False,False,False
2023-08-27 11:03:00+00:00,2.985,False,False,False
2023-08-27 11:03:10+00:00,2.128,False,False,False
2023-08-27 11:03:20+00:00,2.263,False,False,False
2023-08-27 11:03:30+00:00,2.263,False,False,False
2023-08-27 11:03:40+00:00,3.418,False,False,False
2023-08-27 11:03:50+00:00,3.418,False,False,False
2023-08-27 11:04:00+00:00,2.765,False,False,False
2023-08-27 11:04:10+00:00,2.765,False,False,False
2023-08-27 11:04:20+00:00,3.364,False,False,False
2023-08-27 11:04:30+00:00,3.364,False,False,False
2023-08-27 11:04:40+00:00,2.617,False,False,False
2023-08-27 11:04:50+00:00,3.043,False,False,False
2023-08-27 11:05:00+00:00,3.043,False,False,False
2023-08-27 11:05:10+00:00,2.809,False,False,False
2023-08-27 11:05:20+00:00,2.809,False,False,False
2023-08-27 11:05:30+00:00,3.769,False,False,False
2023-08-27 11:05:40+00:00,3.769,False,False,False
2023-08-27 11:05:50+00:00,3.22,False,False,False
2023-08-27 11:06:00+00:00,3.22,False,False,False
2023-08-27 11:06:10+00:00,3.368,False,False,False
2023-08-27 11:06:20+00:00,3.01,False,False,False
2023-08-27 11:06:30+00:00,3.01,False,False,False
2023-08-27 11:06:40+00:00,3.01,False,False,False
2023-08-27 11:06:50+00:00,2.778,False,False,False
2023-08-27 11:07:00+00:00,3.921,False,False,False
2023-08-27 11:07:10+00:00,3.921,False,False,False
2023-08-27 11:07:20+00:00,4.625,False,False,False
2023-08-27 11:07:30+00:00,4.625,False,False,False
2023-08-27 11:07:40+00:00,3.402,False,False,False
2023-08-27 11:07:50+00:00,3.402,False,False,False
2023-08-27 11:08:00+00:00,2.65,False,False,False
2023-08-27 11:08:10+00:00,2.65,False,False,False
2023-08-27 11:08:20+00:00,2.366,False,False,False
2023-08-27 11:08:30+00:00,3.077,False,False,False
2023-08-27 11:08:40+00:00,3.077,False,False,False
2023-08-27 11:08:50+00:00,3.527,False,False,False
2023-08-27 11:09:00+00:00,3.527,False,False,False
2023-08-27 11:09:10+00:00,2.842,False,False,False
2023-08-27 11:09:20+00:00,2.842,False,False,False
2023-08-27 11:09:30+00:00,3.454,False,False,False
2023-08-27 11:09:40+00:00,3.454,False,False,False
2023-08-27 11:09:50+00:00,3.349,False,False,False
2023-08-27 11:10:00+00:00,3.405,False,False,False
2023-08-27 11:10:10+00:00,3.405,False,False,False
2023-08-27 11:10:20+00:00,3.405,False,False,False
2023-08-27 11:10:30+00:00,3.384,False,False,False
2023-08-27 11:10:40+00:00,3.433,False,False,False
2023-08-27 11:10:50+00:00,3.433,False,False,False
2023-08-27 11:11:00+00:00,2.605,False,False,False
2023-08-27 11:11:10+00:00,2.605,False,False,False
2023-08-27 11:11:20+00:00,3.477,False,False,False
2023-08-27 11:11:30+00:00,3.477,False,False,False
2023-08-27 11:11:40+00:00,3.117,False,False,False
2023-08-27 11:11:50+00:00,3.117,False,False,False
2023-08-27 11:12:00+00:00,3.588,False,False,False
2023-08-27 11:12:10+00:00,4.434,False,False,False
2023-08-27 11:12:20+00:00,4.434,False,False,False
2023-08-27 11:12:30+00:00,2.734,False,False,False
2023-08-27 11:12:40+00:00,2.734,False,False,False
2023-08-27 11:12:50+00:00,2.733,False,False,False
2023-08-27 11:13:00+00:00,2.733,False,False,False
2023-08-27 11:13:10+00:00,3.599,False,False,False
2023-08-27 11:13:20+00:00,3.599,False,False,False
2023-08-27 11:13:30+00:00,2.74,False,False,False
2023-08-27 11:13:40+00:00,3.098,False,False,False
2023-08-27 11:13:50+00:00,3.098,False,False,False
2023-08-27 11:14:00+00:00,3.098,False,False,False
2023-08-27 11:14:10+00:00,2.474,False,False,False
2023-08-27 11:14:20+00:00,3.697,False,False,False
2023-08-27 11:14:30+00:00,3.697,False,False,False
2023-08-27 11:14:40+00:00,3.265,False,False,False
2023-08-27 11:14:50+00:00,3.265,False,False,False
2023-08-27 11:15:00+00:00,3.735,False,False,False
2023-08-27 11:15:10+00:00,3.735,False,False,False
2023-08-27 11:15:20+00:00,2.941,False,False,False
2023-08-27 11:15:30+00:00,2.941,False,False,False
2023-08-27 11:15:40+00:00,3.114,False,False,False
2023-08-27 11:15:50+00:00,3.114,False,False,False
2023-08-27 11:16:00+00:00,3.052,False,False,False
2023-08-27 11:16:10+00:00,5.227,False,False,False
2023-08-27 11:16:20+00:00,5.227,False,False,False
2023-08-27 11:16:30+00:00,5.227,False,False,False
2023-08-27 11:16:40+00:00,4.259,False,False,False
2023-08-27 11:16:50+00:00,2.882,False,False,False
2023-08-27 11:17:00+00:00,2.882,False,False,False
2023-08-27 11:17:10+00:00,2.178,False,False,False
2023-08-27 11:17:20+00:00,2.178,False,False,False
2023-08-27 11:17:30+00:00,3.123,False,False,False
2023-08-27 11:17:40+00:00,3.123,False,False,False
2023-08-27 11:17:50+00:00,3.41,False,False,False
2023-08-27 11:18:00+00:00,3.41,False,False,False
2023-08-27 11:18:10+00:00,6.709,False,False,False
2023-08-27 11:18:20+00:00,2.898,False,False,False
2023-08-27 11:18:30+00:00,2.898,False,False,False
2023-08-27 11:18:40+00:00,2.991,False,False,False
2023-08-27 11:18:50+00:00,2.991,False,False,False
2023-08-27 11:19:00+00:00,2.099,False,False,False
2023-08-27 11:19:10+00:00,2.099,False,False,False
2023-08-27 11:19:20+00:00,2.647,False,False,False
2023-08-27 11:19:30+00:00,2.647,False,False,False
2023-08-27 11:19:40+00:00,3.352,False,False,False
2023-08-27 11:19:50+00:00,3.92,False,False,False
2023-08-27 11:20:00+00:00,3.92,False,False,False
2023-08-27 11:20:10+00:00,3.92,False,False,False
2023-08-27 11:20:20+00:00,2.455,False,False,False
2023-08-27 11:20:30+00:00,2.653,False,False,False
2023-08-27 11:20:40+00:00,2.653,False,False,False
2023-08-27 11:20:50+00:00,3.042,False,False,False
2023-08-27 11:21:00+00:00,3.042,False,False,False
2023-08-27 11:21:10+00:00,2.283,False,False,False
2023-08-27 11:21:20+00:00,2.283,False,False,False
2023-08-27 11:21:30+00:00,2.984,False,False,False
2023-08-27 11:21:40+00:00,2.984,False,False,False
2023-08-27 11:21:50+00:00,1.255,False,False,False
2023-08-27 11:22:00+00:00,4.139,False,False,False
2023-08-27 11:22:10+00:00,4.139,False,False,False
2023-08-27 11:22:20+00:00,4.103,False,False,False
2023-08-27 11:22:30+00:00,4.103,False,False,False
2023-08-27 11:22:40+00:00,3.76,False,False,False
2023-08-27 11:22:50+00:00,3.76,False,False,False
2023-08-27 11:23:00+00:00,3.013,False,False,False
2023-08-27 11:23:10+00:00,3.013,False,False,False
2023-08-27 11:23:20+00:00,3.865,False,False,False
2023-08-27 11:23:30+00:00,2.544,False,False,False
2023-08-27 11:23:40+00:00,2.544,False,False,False
2023-08-27 11:23:50+00:00,2.544,False,False,False
2023-08-27 11:24:00+00:00,3.073,False,False,False
2023-08-27 11:24:10+00:00,3.066,False,False,False
2023-08-27 11:24:20+00:00,3.066,False,False,False
2023-08-27 11:24:30+00:00,2.789,False,False,False
2023-08-27 11:24:40+00:00,2.789,False,False,False
2023-08-27 11:24:50+00:00,1.831,False,False,False
2023-08-27 11:25:00+00:00,1.831,False,False,False
2023-08-27 11:25:10+00:00,3.241,False,False,False
2023-08-27 11:25:20+00:00,3.241,False,False,False
2023-08-27 11:25:30+00:00,3.945,False,False,False
2023-08-27 11:25:40+00:00,4.934,False,False,False
2023-08-27 11:25:50+00:00,4.934,False,False,False
2023-08-27 11:26:00+00:00,4.057,False,False,False
2023-08-27 11:26:10+00:00,4.057,False,False,False
2023-08-27 11:26:20+00:00,2.338,False,False,False
2023-08-27 11:26:30+00:00,2.338,False,False,False
2023-08-27 11:26:40+00:00,3.476,False,False,False
2023-08-27 11:26:50+00:00,3.476,False,False,False
2023-08-27 11:27:00+00:00,3.408,False,False,False
2023-08-27 11:27:10+00:00,2.475,False,False,False
2023-08-27 11:27:20+00:00,2.475,False,False,False
2023-08-27 11:27:30+00:00,2.475,False,False,False
2023-08-27 11:27:40+00:00,2.583,False,False,False
2023-08-27 11:27:50+00:00,2.416,False,False,False
2023-08-27 11:28:00+00:00,2.416,False,False,False
2023-08-27 11:28:10+00:00,3.12,False,False,False
2023-08-27 11:28:20+00:00,3.12,False,False,False
2023-08-27 11:28:30+00:00,3.769,False,False,False
2023-08-27 11:28:40+00:00,3.769,False,False,False
2023-08-27 11:28:50+00:00,2.647,False,False,False
2023-08-27 11:29:00+00:00,2.647,False,False,False
2023-08-27 11:29:10+00:00,3.772,False,False,False
2023-08-27 11:29:20+00:00,2.969,False,False,False
2023-08-27 11:29:30+00:00,2.969,False,False,False
2023-08-27 11:29:40+00:00,3.179,False,False,False
2023-08-27 11:29:50+00:00,3.179,False,False,False
2023-08-27 11:30:00+00:00,3.628,False,False,False
2023-08-27 11:30:10+00:00,3.628,False,False,False
2023-08-27 11:30:20+00:00,1.905,False,False,False
2023-08-27 11:30:30+00:00,1.905,False,False,False
2023-08-27 11:30:40+00:00,2.041,False,False,False
2023-08-27 11:30:50+00:00,1.862,False,False,False
2023-08-27 11:31:00+00:00,1.862,False,False,False
2023-08-27 11:31:10+00:00,1.693,False,False,False
2023-08-27 11:31:20+00:00,1.693,False,False,False
2023-08-27 11:31:30+00:00,2.169,False,False,False
2023-08-27 11:31:40+00:00,2.169,False,False,False
2023-08-27 11:31:50+00:00,1.575,False,False,False
2023-08-27 11:32:00+00:00,1.575,False,False,False
2023-08-27 11:32:10+00:00,2.607,False,False,False
2023-08-27 11:32:20+00:00,2.607,False,False,False
2023-08-27 11:32:30+00:00,2.896,False,False,False
2023-08-27 11:32:40+00:00,2.896,False,False,False
2023-08-27 11:32:50+00:00,3.792,False,False,False
2023-08-27 11:33:00+00:00,2.736,False,False,False
2023-08-27 11:33:10+00:00,2.736,False,False,False
2023-08-27 11:33:20+00:00,2.563,False,False,False
2023-08-27 11:33:30+00:00,2.563,False,False,False
2023-08-27 11:33:40+00:00,2.782,False,False,False
2023-08-27 11:33:50+00:00,2.782,False,False,False
2023-08-27 11:34:00+00:00,2.406,False,False,False
2023-08-27 11:34:10+00:00,2.406,False,False,False
2023-08-27 11:34:20+00:00,2.919,False,False,False
2023-08-27 11:34:30+00:00,2.381,False,False,False
2023-08-27 11:34:40+00:00,2.381,False,False,False
2023-08-27 11:34:50+00:00,2.381,False,False,False
2023-08-27 11:35:00+00:00,2.502,False,False,False
2023-08-27 11:35:10+00:00,3.053,False,False,False
2023-08-27 11:35:20+00:00,3.053,False,False,False
2023-08-27 11:35:30+00:00,3.22,False,False,False
2023-08-27 11:35:40+00:00,3.22,False,False,False
2023-08-27 11:35:50+00:00,2.348,False,False,False
2023-08-27 11:36:00+00:00,2.348,False,False,False
2023-08-27 11:36:10+00:00,3.073,False,False,False
2023-08-27 11:36:20+00:00,3.073,False,False,False
2023-08-27 11:36:30+00:00,2.912,False,False,False
2023-08-27 11:36:40+00:00,1.144,False,False,False
2023-08-27 11:36:50+00:00,1.144,False,False,False
2023-08-27 11:37:00+00:00,3.432,False,False,False
2023-08-27 11:37:10+00:00,3.432,False,False,False
2023-08-27 11:37:20+00:00,2.727,False,False,False
2023-08-27 11:37:30+00:00,2.727,False,False,False
2023-08-27 11:37:40+00:00,2.832,False,False,False
2023-08-27 11:37:50+00:00,2.832,False,False,False
2023-08-27 11:38:00+00:00,3.908,False,False,False
2023-08-27 11:38:10+00:00,1.868,False,False,False
2023-08-27 11:38:20+00:00,1.868,False,False,False
2023-08-27 11:38:30+00:00,1.868,False,False,False
2023-08-27 11:38:40+00:00,1.867,False,False,False
2023-08-27 11:38:50+00:00,1.589,False,False,False
2023-08-27 11:39:00+00:00,1.589,False,False,False
2023-08-27 11:39:10+00:00,1.546,False,False,False
2023-08-27 11:39:20+00:00,1.546,False,False,False
2023-08-27 11:39:30+00:00,2.276,False,False,False
2023-08-27 11:39:40+00:00,2.276,False,False,False
2023-08-27 11:39:50+00:00,2.462,False,False,False
2023-08-27 11:40:00+00:00,2.462,False,False,False
2023-08-27 11:40:10+00:00,0.972,False,False,False
2023-08-27 11:40:20+00:00,2.511,False,False,False
2023-08-27 11:40:30+00:00,2.511,False,False,False
2023-08-27 11:40:40+00:00,1.448,False,False,False
2023-08-27 11:40:50+00:00,1.448,False,False,False
2023-08-27 11:41:00+00:00,3.214,False,False,False
2023-08-27 11:41:10+00:00,3.214,False,False,False
2023-08-27 11:41:20+00:00,3.01,False,False,False
2023-08-27 11:41:30+00:00,3.01,False,False,False
2023-08-27 11:41:40+00:00,1.483,False,False,False
2023-08-27 11:41:50+00:00,1.952,False,False,False
2023-08-27 11:42:00+00:00,1.952,False,False,False
2023-08-27 11:42:10+00:00,1.952,False,False,False
2023-08-27 11:42:20+00:00,3.417,False,False,False
2023-08-27 11:42:30+00:00,2.656,False,False,False
2023-08-27 11:42:40+00:00,2.656,False,False,False
2023-08-27 11:42:50+00:00,3.095,False,False,False
2023-08-27 11:43:00+00:00,3.095,False,False,False
2023-08-27 11:43:10+00:00,3.163,False,False,False
2023-08-27 11:43:20+00:00,3.163,False,False,False
2023-08-27 11:43:30+00:00,3.81,False,False,False
2023-08-27 11:43:40+00:00,2.691,False,False,False
2023-08-27 11:43:50+00:00,2.691,False,False,False
2023-08-27 11:44:00+00:00,2.079,False,False,False
2023-08-27 11:44:10+00:00,2.079,False,False,False
2023-08-27 11:44:20+00:00,3.737,False,False,False
2023-08-27 11:44:30+00:00,3.737,False,False,False
2023-08-27 11:44:40+00:00,2.887,False,False,False
2023-08-27 11:44:50+00:00,2.887,False,False,False
2023-08-27 11:45:00+00:00,2.695,False,False,False
2023-08-27 11:45:10+00:00,2.695,False,False,False
2023-08-27 11:45:20+00:00,2.707,False,False,False
2023-08-27 11:45:30+00:00,3.105,False,False,False
2023-08-27 11:45:40+00:00,3.105,False,False,False
2023-08-27 11:45:50+00:00,3.105,False,False,False
2023-08-27 11:46:00+00:00,2.538,False,False,False
2023-08-27 11:46:10+00:00,2.804,False,False,False
2023-08-27 11:46:20+00:00,2.804,False,False,False
2023-08-27 11:46:30+00:00,2.327,False,False,False
2023-08-27 11:46:40+00:00,2.327,False,False,False
2023-08-27 11:46:50+00:00,3.299,False,False,False
2023-08-27 11:47:00+00:00,3.299,False,False,False
2023-08-27 11:47:10+00:00,3.219,False,False,False
2023-08-27 11:47:20+00:00,3.219,False,False,False
2023-08-27 11:47:30+00:00,3.237,False,False,False
2023-08-27 11:47:40+00:00,2.117,False,False,False
2023-08-27 11:47:50+00:00,2.117,False,False,False
2023-08-27 11:48:00+00:00,1.665,False,False,False
2023-08-27 11:48:10+00:00,1.665,False,False,False
2023-08-27 11:48:20+00:00,3.325,False,False,False
2023-08-27 11:48:30+00:00,3.325,False,False,False
2023-08-27 11:48:40+00:00,3.542,False,False,False
2023-08-27 11:48:50+00:00,3.542,False,False,False
2023-08-27 11:49:00+00:00,2.478,False,False,False
2023-08-27 11:49:10+00:00,3.14,False,False,False
2023-08-27 11:49:20+00:00,3.14,False,False,False
2023-08-27 11:49:30+00:00,3.14,False,False,False
2023-08-27 11:49:40+00:00,3.075,False,False,False
2023-08-27 11:49:50+00:00,5.785,False,False,False
2023-08-27 11:50:00+00:00,5.785,False,False,False
2023-08-27 11:50:10+00:00,3.533,False,False,False
2023-08-27 11:50:20+00:00,3.533,False,False,False
2023-08-27 11:50:30+00:00,2.896,False,False,False
2023-08-27 11:50:40+00:00,2.896,False,False,False
2023-08-27 11:50:50+00:00,2.989,False,False,False
2023-08-27 11:51:00+00:00,2.989,False,False,False
2023-08-27 11:51:10+00:00,2.055,False,False,False
2023-08-27 11:51:20+00:00,3.236,False,False,False
2023-08-27 11:51:30+00:00,3.236,False,False,False
2023-08-27 11:51:40+00:00,3.712,False,False,False
2023-08-27 11:51:50+00:00,3.712,False,False,False
2023-08-27 11:52:00+00:00,3.131,False,False,False
2023-08-27 11:52:10+00:00,3.131,False,False,False
2023-08-27 11:52:20+00:00,2.271,False,False,False
2023-08-27 11:52:30+00:00,2.271,False,False,False
2023-08-27 11:52:40+00:00,2.308,False,False,False
2023-08-27 11:52:50+00:00,4.504,False,False,False
2023-08-27 11:53:00+00:00,4.504,False,False,False
2023-08-27 11:53:10+00:00,4.504,False,False,False
2023-08-27 11:53:20+00:00,3.516,False,False,False
2023-08-27 11:53:30+00:00,2.236,False,False,False
2023-08-27 11:53:40+00:00,2.236,False,False,False
2023-08-27 11:53:50+00:00,1.543,False,False,False
2023-08-27 11:54:00+00:00,1.543,False,False,False
2023-08-27 11:54:10+00:00,3.714,False,False,False
2023-08-27 11:54:20+00:00,3.714,False,False,False
2023-08-27 11:54:30+00:00,2.102,False,False,False
2023-08-27 11:54:40+00:00,2.102,False,False,False
2023-08-27 11:54:50+00:00,3.245,False,False,False
2023-08-27 11:55:00+00:00,2.243,False,False,False
2023-08-27 11:55:10+00:00,2.243,False,False,False
2023-08-27 11:55:20+00:00,3.097,False,False,False
2023-08-27 11:55:30+00:00,3.097,False,False,False
2023-08-27 11:55:40+00:00,2.423,False,False,False
2023-08-27 11:55:50+00:00,2.423,False,False,False
2023-08-27 11:56:00+00:00,3.978,False,False,False
2023-08-27 11:56:10+00:00,3.978,False,False,False
2023-08-27 11:56:20+00:00,4.391,False,False,False
2023-08-27 11:56:30+00:00,2.17,False,False,False
2023-08-27 11:56:40+00:00,2.17,False,False,False
2023-08-27 11:56:50+00:00,2.17,False,False,False
2023-08-27 11:57:00+00:00,2.973,False,False,False
2023-08-27 11:57:10+00:00,2.497,False,False,False
2023-08-27 11:57:20+00:00,2.497,False,False,False
2023-08-27 11:57:30+00:00,2.497,False,False,False
2023-08-27 11:57:40+00:00,2.856,False,False,False
2023-08-27 11:57:50+00:00,2.876,False,False,False
2023-08-27 11:58:00+00:00,2.876,False,False,False
2023-08-27 11:58:10+00:00,2.042,False,False,False
2023-08-27 11:58:20+00:00,2.042,False,False,False
2023-08-27 11:58:30+00:00,2.846,False,False,False
2023-08-27 11:58:40+00:00,3.526,False,False,False
2023-08-27 11:58:50+00:00,3.526,False,False,False
2023-08-27 11:59:00+00:00,1.695,False,False,False
2023-08-27 11:59:10+00:00,1.695,False,False,False
2023-08-27 11:59:20+00:00,3.266,False,False,False
2023-08-27 11:59:30+00:00,3.266,False,False,False
2023-08-27 11:59:40+00:00,3.791,False,False,False
2023-08-27 11:59:50+00:00,3.791,False,False,False
2023-08-27 12:00:00+00:00,2.925,False,False,False
2023-08-27 12:00:10+00:00,2.604,False,False,False
2023-08-27 12:00:20+00:00,2.604,False,False,False
2023-08-27 12:00:30+00:00,2.604,False,False,False
2023-08-27 12:00:40+00:00,3.809,False,False,False
2023-08-27 12:00:50+00:00,3.228,False,False,False
2023-08-27 12:01:00+00:00,3.228,False,False,False
2023-08-27 12:01:10+00:00,3.982,False,False,False
2023-08-27 12:01:20+00:00,3.982,False,False,False
2023-08-27 12:01:30+00:00,3.537,False,False,False
2023-08-27 12:01:40+00:00,3.537,False,False,False
2023-08-27 12:01:50+00:00,3.667,False,False,False
2023-08-27 12:02:00+00:00,3.667,False,False,False
2023-08-27 12:02:10+00:00,3.513,False,False,False
2023-08-27 12:02:20+00:00,1.981,False,False,False
2023-08-27 12:02:30+00:00,1.981,False,False,False
2023-08-27 12:02:40+00:00,3.847,False,False,False
2023-08-27 12:02:50+00:00,3.847,False,False,False
2023-08-27 12:03:00+00:00,3.494,False,False,False
2023-08-27 12:03:10+00:00,3.494,False,False,False
2023-08-27 12:03:20+00:00,4.515,False,False,False
2023-08-27 12:03:30+00:00,4.515,False,False,False
2023-08-27 12:03:40+00:00,4.935,False,False,False
2023-08-27 12:03:50+00:00,3.816,False,False,False
2023-08-27 12:04:00+00:00,3.816,False,False,False
2023-08-27 12:04:10+00:00,3.816,False,False,False
2023-08-27 12:04:20+00:00,3.13,False,False,False
2023-08-27 12:04:30+00:00,3.532,False,False,False
2023-08-27 12:04:40+00:00,3.532,False,False,False
2023-08-27 12:04:50+00:00,3.019,False,False,False
2023-08-27 12:05:00+00:00,3.019,False,False,False
2023-08-27 12:05:10+00:00,2.684,False,False,False
2023-08-27 12:05:20+00:00,2.684,False,False,False
2023-08-27 12:05:30+00:00,3.443,False,False,False
2023-08-27 12:05:40+00:00,3.443,False,False,False
2023-08-27 12:05:50+00:00,2.868,False,False,False
2023-08-27 12:06:00+00:00,2.955,False,False,False
2023-08-27 12:06:10+00:00,2.955,False,False,False
2023-08-27 12:06:20+00:00,4.075,False,False,False
2023-08-27 12:06:30+00:00,4.075,False,False,False
2023-08-27 12:06:40+00:00,3.928,False,False,False
2023-08-27 12:06:50+00:00,3.928,False,False,False
2023-08-27 12:07:00+00:00,2.387,False,False,False
2023-08-27 12:07:10+00:00,2.387,False,False,False
2023-08-27 12:07:20+00:00,1.904,False,False,False
2023-08-27 12:07:30+00:00,3.544,False,False,False
2023-08-27 12:07:40+00:00,3.544,False,False,False
2023-08-27 12:07:50+00:00,3.544,False,False,False
2023-08-27 12:08:00+00:00,2.74,False,False,False
2023-08-27 12:08:10+00:00,3.396,False,False,False
2023-08-27 12:08:20+00:00,3.396,False,False,False
2023-08-27 12:08:30+00:00,3.632,False,False,False
2023-08-27 12:08:40+00:00,3.632,False,False,False
2023-08-27 12:08:50+00:00,2.425,False,False,False
2023-08-27 12:09:00+00:00,2.425,False,False,False
2023-08-27 12:09:10+00:00,3.496,False,False,False
2023-08-27 12:09:20+00:00,3.496,False,False,False
2023-08-27 12:09:30+00:00,4.226,False,False,False
2023-08-27 12:09:40+00:00,3.269,False,False,False
2023-08-27 12:09:50+00:00,3.269,False,False,False
2023-08-27 12:10:00+00:00,4.968,False,False,False
2023-08-27 12:10:10+00:00,4.968,False,False,False
2023-08-27 12:10:20+00:00,4.494,False,False,False
2023-08-27 12:10:30+00:00,4.494,False,False,False
2023-08-27 12:10:40+00:00,4.037,False,False,False
2023-08-27 12:10:50+00:00,4.037,False,False,False
2023-08-27 12:11:00+00:00,3.071,False,False,False
2023-08-27 12:11:10+00:00,4.241,False,False,False
2023-08-27 12:11:20+00:00,4.241,False,False,False
2023-08-27 12:11:30+00:00,4.241,False,False,False
2023-08-27 12:11:40+00:00,4.02,False,False,False
2023-08-27 12:11:50+00:00,1.649,False,False,False
2023-08-27 12:12:00+00:00,1.649,False,False,False
2023-08-27 12:12:10+00:00,3.785,False,False,False
2023-08-27 12:12:20+00:00,3.785,False,False,False
2023-08-27 12:12:30+00:00,3.235,False,False,False
2023-08-27 12:12:40+00:00,3.235,False,False,False
2023-08-27 12:12:50+00:00,3.313,False,False,False
2023-08-27 12:13:00+00:00,3.313,False,False,False
2023-08-27 12:13:10+00:00,4.034,False,False,False
2023-08-27 12:13:20+00:00,3.241,False,False,False
2023-08-27 12:13:30+00:00,3.241,False,False,False
2023-08-27 12:13:40+00:00,3.65,False,False,False
2023-08-27 12:13:50+00:00,3.65,False,False,False
2023-08-27 12:14:00+00:00,3.986,False,False,False
2023-08-27 12:14:10+00:00,3.986,False,False,False
2023-08-27 12:14:20+00:00,3.095,False,False,False
2023-08-27 12:14:30+00:00,3.095,False,False,False
2023-08-27 12:14:40+00:00,3.763,False,False,False
2023-08-27 12:14:50+00:00,4.574,False,False,False
2023-08-27 12:15:00+00:00,4.574,False,False,False
2023-08-27 12:15:10+00:00,4.574,False,False,False
2023-08-27 12:15:20+00:00,4.463,False,False,False
2023-08-27 12:15:30+00:00,3.596,False,False,False
2023-08-27 12:15:40+00:00,3.596,False,False,False
2023-08-27 12:15:50+00:00,2.061,False,False,False
2023-08-27 12:16:00+00:00,2.061,False,False,False
2023-08-27 12:16:10+00:00,3.819,False,False,False
2023-08-27 12:16:20+00:00,3.819,False,False,False
2023-08-27 12:16:30+00:00,5.155,False,False,False
2023-08-27 12:16:40+00:00,5.155,False,False,False
2023-08-27 12:16:50+00:00,4.147,False,False,False
2023-08-27 12:17:00+00:00,3.566,False,False,False
2023-08-27 12:17:10+00:00,3.566,False,False,False
2023-08-27 12:17:20+00:00,4.258,False,False,False
2023-08-27 12:17:30+00:00,4.258,False,False,False
2023-08-27 12:17:40+00:00,2.955,False,False,False
2023-08-27 12:17:50+00:00,2.955,False,False,False
2023-08-27 12:18:00+00:00,2.832,False,False,False
2023-08-27 12:18:10+00:00,2.832,False,False,False
2023-08-27 12:18:20+00:00,3.902,False,False,False
2023-08-27 12:18:30+00:00,2.653,False,False,False
2023-08-27 12:18:40+00:00,2.653,False,False,False
2023-08-27 12:18:50+00:00,2.653,False,False,False
2023-08-27 12:19:00+00:00,3.38,False,False,False
2023-08-27 12:19:10+00:00,2.769,False,False,False
2023-08-27 12:19:20+00:00,2.769,False,False,False
2023-08-27 12:19:30+00:00,3.555,False,False,False
2023-08-27 12:19:40+00:00,3.555,False,False,False
2023-08-27 12:19:50+00:00,3.957,False,False,False
2023-08-27 12:20:00+00:00,3.957,False,False,False
2023-08-27 12:20:10+00:00,4.875,False,False,False
2023-08-27 12:20:20+00:00,4.875,False,False,False
2023-08-27 12:20:30+00:00,5.079,False,False,False
2023-08-27 12:20:40+00:00,3.348,False,False,False
2023-08-27 12:20:50+00:00,3.348,False,False,False
2023-08-27 12:21:00+00:00,3.991,False,False,False
2023-08-27 12:21:10+00:00,3.991,False,False,False
2023-08-27 12:21:20+00:00,3.291,False,False,False
2023-08-27 12:21:30+00:00,3.291,False,False,False
2023-08-27 12:21:40+00:00,4.193,False,False,False
2023-08-27 12:21:50+00:00,4.193,False,False,False
2023-08-27 12:22:00+00:00,4.045,False,False,False
2023-08-27 12:22:10+00:00,5.541,False,False,False
2023-08-27 12:22:20+00:00,5.541,False,False,False
