Timestamp,sac254_raw,level_raw,water_temp_raw
2016-01-01 00:02:00,18.45,103.29,4.84
2016-01-01 00:17:00,18.6437,103.285,4.82
2016-01-01 00:32:00,18.9887,103.253,4.81
2016-01-01 00:47:00,18.8388,103.21,4.8
2016-01-01 01:02:00,18.7438,103.167,4.78
2016-01-01 01:17:00,17.4262,103.12,4.76
2016-01-01 01:32:00,18.11,103.055,4.72
2016-01-01 01:47:00,21.2138,103.003,4.71
2016-01-01 02:02:00,18.4013,102.947,4.68
2016-01-01 02:17:00,17.6212,102.9,4.66
2016-01-01 02:32:00,18.1125,102.832,4.66
2016-01-01 02:47:00,17.6175,102.76,4.62
2016-01-01 03:02:00,19.5612,102.697,4.59
2016-01-01 03:17:00,19.9912,102.622,4.58
2016-01-01 03:32:00,18.5375,102.58,4.57
2016-01-01 03:47:00,20.405,102.522,4.55
2016-01-01 04:02:00,18.61,102.462,4.53
2016-01-01 04:17:00,18.5625,102.427,4.52
2016-01-01 04:32:00,17.7738,102.375,4.49
2016-01-01 04:47:00,19.8725,102.315,4.47
2016-01-01 05:02:00,20.405,102.287,4.46
2016-01-01 05:17:00,20.295,102.317,4.44
2016-01-01 05:32:00,15.7825,102.332,4.42
2016-01-01 05:47:00,19.5187,102.365,4.4
2016-01-01 06:02:00,18.9887,102.42,4.38
2016-01-01 06:17:00,20.25,102.435,4.36
2016-01-01 06:32:00,20.1437,102.438,4.35
2016-01-01 06:47:00,20.05,102.457,4.34
2016-01-01 07:02:00,19.2738,102.44,4.33
2016-01-01 07:17:00,18.2588,102.462,4.3
2016-01-01 07:32:00,19.7113,102.44,4.28
2016-01-01 07:47:00,16.1225,102.455,4.26
2016-01-01 08:02:00,17.1325,102.455,4.24
2016-01-01 08:17:00,16.5025,102.467,4.23
2016-01-01 08:32:00,18.74,102.503,4.22
2016-01-01 08:47:00,18.4463,102.53,4.21
2016-01-01 09:02:00,20.915,102.59,4.19
2016-01-01 09:17:00,18.9362,102.652,4.17
2016-01-01 09:32:00,19.47,102.72,4.16
2016-01-01 09:47:00,17.0338,102.76,4.16
2016-01-01 10:02:00,19.5212,102.822,4.15
2016-01-01 10:17:00,18.3962,102.855,4.16
2016-01-01 10:32:00,19.9013,102.912,4.17
2016-01-01 10:47:00,17.0287,102.995,4.16
2016-01-01 11:02:00,21.0163,103.085,4.16
2016-01-01 11:17:00,19.2175,103.21,4.17
2016-01-01 11:32:00,18.5987,103.352,4.17
2016-01-01 11:47:00,19.2237,103.505,4.15
2016-01-01 12:02:00,19.515,103.658,4.14
2016-01-01 12:17:00,20.3913,103.777,4.15
2016-01-01 12:32:00,19.0837,103.932,4.16
2016-01-01 12:47:00,19.0312,104.065,4.18
2016-01-01 13:02:00,19.3662,104.215,4.19
2016-01-01 13:17:00,16.935,104.347,4.19
2016-01-01 13:32:00,19.1287,104.467,4.2
2016-01-01 13:47:00,22.1537,104.592,4.18
2016-01-01 14:02:00,16.5075,104.71,4.19
2016-01-01 14:17:00,16.65,104.842,4.18
2016-01-01 14:32:00,19.1738,104.942,4.16
2016-01-01 14:47:00,20.0475,105.055,4.15
2016-01-01 15:02:00,17.8662,105.158,4.14
2016-01-01 15:17:00,19.2738,105.26,4.16
2016-01-01 15:32:00,19.2262,105.367,4.17
2016-01-01 15:47:00,18.21,105.475,4.18
2016-01-01 16:02:00,16.2138,105.572,4.19
2016-01-01 16:17:00,18.2637,105.675,4.21
2016-01-01 16:32:00,20.965,105.755,4.23
2016-01-01 16:47:00,17.8675,105.845,4.26
2016-01-01 17:02:00,18.4437,105.93,4.27
2016-01-01 17:17:00,18.9388,106.06,4.29
2016-01-01 17:32:00,18.7487,106.18,4.3
2016-01-01 17:47:00,19.3675,106.315,4.31
2016-01-01 18:02:00,17.865,106.427,4.33
2016-01-01 18:17:00,17.0775,106.527,4.33
2016-01-01 18:32:00,20.6312,106.63,4.34
2016-01-01 18:47:00,20.7738,106.735,4.35
2016-01-01 19:02:00,19.9562,106.822,4.36
2016-01-01 19:17:00,19.3675,106.895,4.37
2016-01-01 19:32:00,18.31,106.95,4.37
2016-01-01 19:47:00,18.8388,107.027,4.38
2016-01-01 20:02:00,19.1712,107.08,4.39
2016-01-01 20:17:00,17.7188,107.143,4.41
2016-01-01 20:32:00,18.6937,107.197,4.43
2016-01-01 20:47:00,19.0362,107.24,4.43
2016-01-01 21:02:00,17.9212,107.285,4.43
2016-01-01 21:17:00,18.8425,107.32,4.44
2016-01-01 21:32:00,19.6625,107.378,4.45
2016-01-01 21:47:00,19.76,107.405,4.45
2016-01-01 22:02:00,19.6625,107.45,4.46
2016-01-01 22:17:00,18.7425,107.492,4.46
2016-01-01 22:32:00,17.8187,107.527,4.44
2016-01-01 22:47:00,19.32,107.56,4.42
2016-01-01 23:02:00,18.7962,107.6,4.4
2016-01-01 23:17:00,19.565,107.645,4.38
2016-01-01 23:32:00,19.6125,107.695,4.37
2016-01-01 23:47:00,18.1588,107.74,4.35
2016-01-02 00:02:00,18.985,107.79,4.33
2016-01-02 00:17:00,18.4025,107.832,4.33
2016-01-02 00:32:00,20.535,107.867,4.32
2016-01-02 00:47:00,20.7725,107.875,4.31
2016-01-02 01:02:00,18.4013,107.917,4.3
2016-01-02 01:17:00,19.66,107.917,4.28
2016-01-02 01:32:00,20.0963,107.927,4.27
2016-01-02 01:47:00,18.4013,107.917,4.27
2016-01-02 02:02:00,17.8662,107.878,4.26
2016-01-02 02:17:00,20.5362,107.86,4.25
2016-01-02 02:32:00,17.9737,107.815,4.26
2016-01-02 02:47:00,19.0863,107.8,4.26
2016-01-02 03:02:00,16.0187,107.73,4.26
2016-01-02 03:17:00,17.7675,107.692,4.25
2016-01-02 03:32:00,19.27,107.632,4.26
2016-01-02 03:47:00,18.595,107.602,4.25
2016-01-02 04:02:00,18.9875,107.557,4.25
2016-01-02 04:17:00,18.0187,107.495,4.24
2016-01-02 04:32:00,18.12,107.467,4.26
2016-01-02 04:47:00,18.695,107.402,4.26
2016-01-02 05:02:00,19.2712,107.352,4.26
2016-01-02 05:17:00,18.9362,107.325,4.26
2016-01-02 05:32:00,16.3112,107.33,4.25
2016-01-02 05:47:00,17.13,107.345,4.25
2016-01-02 06:02:00,18.9337,107.355,4.24
2016-01-02 06:17:00,18.45,107.375,4.23
2016-01-02 06:32:00,19.1287,107.37,4.22
2016-01-02 06:47:00,18.5912,107.393,4.21
2016-01-02 07:02:00,19.8562,107.355,4.2
2016-01-02 07:17:00,19.6612,107.31,4.19
2016-01-02 07:32:00,19.905,107.23,4.17
2016-01-02 07:47:00,18.3525,107.137,4.18
2016-01-02 08:02:00,18.0625,107.097,4.16
2016-01-02 08:17:00,18.31,107.025,4.16
2016-01-02 08:32:00,21.3175,106.99,4.15
2016-01-02 08:47:00,19.6162,106.967,4.12
2016-01-02 09:02:00,21.0675,106.972,4.11
2016-01-02 09:17:00,19.4662,106.95,4.09
2016-01-02 09:32:00,19.8575,106.952,4.08
2016-01-02 09:47:00,21.115,106.932,4.06
2016-01-02 10:02:00,20.0025,106.917,4.04
2016-01-02 10:17:00,19.2225,106.878,4.02
2016-01-02 10:32:00,20.7237,106.86,4.01
2016-01-02 10:47:00,19.5163,106.783,4.0
2016-01-02 11:02:00,18.4463,106.785,4.0
2016-01-02 11:17:00,16.4112,106.745,3.99
2016-01-02 11:32:00,19.3637,106.727,4.01
2016-01-02 11:47:00,17.1275,106.7,4.0
2016-01-02 12:02:00,20.0013,106.702,4.01
2016-01-02 12:17:00,19.9062,106.745,3.98
2016-01-02 12:32:00,20.0462,106.772,3.97
2016-01-02 12:47:00,19.3187,106.822,3.97
2016-01-02 13:02:00,19.1712,106.872,3.97
2016-01-02 13:17:00,18.3512,106.902,3.95
2016-01-02 13:32:00,19.1712,106.932,3.93
2016-01-02 13:47:00,19.9037,106.938,3.92
2016-01-02 14:02:00,21.465,106.95,3.91
2016-01-02 14:17:00,16.555,106.957,3.93
2016-01-02 14:32:00,18.2113,106.992,3.94
2016-01-02 14:47:00,19.27,106.98,3.91
2016-01-02 15:02:00,20.2425,106.992,3.89
2016-01-02 15:17:00,19.8587,106.955,3.87
2016-01-02 15:32:00,19.5163,106.957,3.86
2016-01-02 15:47:00,18.745,106.925,3.86
2016-01-02 16:02:00,18.1625,106.905,3.86
2016-01-02 16:17:00,19.4137,106.878,3.85
2016-01-02 16:32:00,19.9025,106.837,3.85
2016-01-02 16:47:00,19.6612,106.787,3.83
2016-01-02 17:02:00,16.5575,106.742,3.81
2016-01-02 17:17:00,18.6912,106.682,3.8
2016-01-02 17:32:00,19.4675,106.625,3.78
2016-01-02 17:47:00,18.9887,106.57,3.78
2016-01-02 18:02:00,19.7075,106.53,3.76
2016-01-02 18:17:00,19.8562,106.462,3.74
2016-01-02 18:32:00,19.5175,106.47,3.71
2016-01-02 18:47:00,19.66,106.49,3.69
2016-01-02 19:02:00,19.4137,106.48,3.67
2016-01-02 19:17:00,18.69,106.49,3.66
2016-01-02 19:32:00,19.9512,106.462,3.63
2016-01-02 19:47:00,19.7637,106.423,3.61
2016-01-02 20:02:00,21.0638,106.38,3.58
2016-01-02 20:17:00,17.1787,106.35,3.56
2016-01-02 20:32:00,20.915,106.275,3.55
2016-01-02 20:47:00,19.2675,106.195,3.52
2016-01-02 21:02:00,20.8675,106.12,3.51
2016-01-02 21:17:00,19.175,105.987,3.5
2016-01-02 21:32:00,20.2462,105.88,3.49
2016-01-02 21:47:00,18.305,105.76,3.47
2016-01-02 22:02:00,18.3962,105.628,3.45
2016-01-02 22:17:00,21.4562,105.525,3.41
2016-01-02 22:32:00,16.6012,105.415,3.38
2016-01-02 22:47:00,22.7237,105.305,3.37
2016-01-02 23:02:00,19.0825,105.192,3.35
2016-01-02 23:17:00,18.4025,105.08,3.33
2016-01-02 23:32:00,19.7625,104.997,3.31
2016-01-02 23:47:00,20.3887,104.893,3.29
2016-01-03 00:02:00,18.64,104.807,3.27
2016-01-03 00:17:00,18.9863,104.7,3.24
2016-01-03 00:32:00,18.9887,104.692,3.21
2016-01-03 00:47:00,20.6762,104.685,3.19
2016-01-03 01:02:00,20.3937,104.712,3.17
2016-01-03 01:17:00,17.5275,104.702,3.14
2016-01-03 01:32:00,21.015,104.717,3.11
2016-01-03 01:47:00,22.5825,104.658,3.09
2016-01-03 02:02:00,18.7438,104.63,3.06
2016-01-03 02:17:00,19.5625,104.587,3.04
2016-01-03 02:32:00,18.445,104.51,3.01
2016-01-03 02:47:00,17.0263,104.447,2.98
2016-01-03 03:02:00,21.6575,104.397,2.94
2016-01-03 03:17:00,19.0825,104.315,2.91
2016-01-03 03:32:00,21.1125,104.227,2.88
2016-01-03 03:47:00,19.3175,104.155,2.86
2016-01-03 04:02:00,19.2188,104.07,2.83
2016-01-03 04:17:00,19.125,104.003,2.81
2016-01-03 04:32:00,20.9163,103.938,2.78
2016-01-03 04:47:00,20.0975,103.852,2.77
2016-01-03 05:02:00,19.9987,103.825,2.75
2016-01-03 05:17:00,20.34,103.76,2.73
2016-01-03 05:32:00,19.4613,103.735,2.72
2016-01-03 05:47:00,19.9487,103.667,2.7
2016-01-03 06:02:00,20.63,103.622,2.68
2016-01-03 06:17:00,20.095,103.56,2.66
2016-01-03 06:32:00,20.045,103.57,2.63
2016-01-03 06:47:00,19.27,103.57,2.61
2016-01-03 07:02:00,20.5387,103.587,2.6
2016-01-03 07:17:00,20.915,103.615,2.58
2016-01-03 07:32:00,18.8375,103.637,2.56
2016-01-03 07:47:00,21.1675,103.665,2.53
2016-01-03 08:02:00,19.6612,103.71,2.52
2016-01-03 08:17:00,20.7687,103.75,2.52
2016-01-03 08:32:00,20.775,103.772,2.54
2016-01-03 08:47:00,20.6362,103.72,2.51
2016-01-03 09:02:00,19.7588,103.707,2.49
2016-01-03 09:17:00,20.585,103.685,2.47
2016-01-03 09:32:00,20.7725,103.59,2.45
2016-01-03 09:47:00,21.1625,103.518,2.44
2016-01-03 10:02:00,22.2425,103.452,2.41
2016-01-03 10:17:00,20.8162,103.387,2.4
2016-01-03 10:32:00,19.13,103.302,2.39
2016-01-03 10:47:00,20.0,103.257,2.37
2016-01-03 11:02:00,20.7237,103.225,2.35
2016-01-03 11:17:00,20.7687,103.247,2.34
2016-01-03 11:32:00,20.34,103.27,2.35
2016-01-03 11:47:00,19.515,103.36,2.34
2016-01-03 12:02:00,21.1637,103.402,2.34
2016-01-03 12:17:00,21.07,103.405,2.33
2016-01-03 12:32:00,20.1,103.372,2.33
2016-01-03 12:47:00,20.2937,103.372,2.32
2016-01-03 13:02:00,19.6113,103.335,2.3
2016-01-03 13:17:00,20.8213,103.268,2.28
2016-01-03 13:32:00,20.7213,103.227,2.26
2016-01-03 13:47:00,20.8688,103.192,2.26
2016-01-03 14:02:00,21.2663,103.112,2.24
2016-01-03 14:17:00,21.415,103.055,2.22
2016-01-03 14:32:00,21.17,103.022,2.2
2016-01-03 14:47:00,22.2412,102.982,2.18
2016-01-03 15:02:00,20.5375,102.96,2.18
2016-01-03 15:17:00,21.1162,102.92,2.17
2016-01-03 15:32:00,21.4625,102.878,2.16
2016-01-03 15:47:00,20.8187,102.825,2.13
2016-01-03 16:02:00,20.1987,102.765,2.13
2016-01-03 16:17:00,21.2663,102.737,2.11
2016-01-03 16:32:00,21.2663,102.682,2.11
2016-01-03 16:47:00,19.1738,102.59,2.08
2016-01-03 17:02:00,19.9975,102.562,2.07
2016-01-03 17:17:00,22.485,102.438,2.04
2016-01-03 17:32:00,19.7087,102.362,2.03
2016-01-03 17:47:00,20.4863,102.262,2.0
2016-01-03 18:02:00,21.8625,102.167,1.98
2016-01-03 18:17:00,21.5125,102.128,1.96
2016-01-03 18:32:00,21.215,102.072,1.94
2016-01-03 18:47:00,20.7712,102.065,1.92
2016-01-03 19:02:00,21.605,102.055,1.92
2016-01-03 19:17:00,20.2962,102.027,1.91
2016-01-03 19:32:00,22.8213,101.952,1.88
2016-01-03 19:47:00,21.0187,101.923,1.89
2016-01-03 20:02:00,21.755,101.832,1.86
2016-01-03 20:17:00,20.1975,101.75,1.85
2016-01-03 20:32:00,21.2625,101.645,1.85
2016-01-03 20:47:00,20.4837,101.59,1.8
2016-01-03 21:02:00,20.1987,101.545,1.78
2016-01-03 21:17:00,22.1963,101.565,1.79
2016-01-03 21:32:00,23.0137,101.632,1.79
2016-01-03 21:47:00,21.56,101.7,1.8
2016-01-03 22:02:00,20.5875,101.7,1.82
2016-01-03 22:17:00,21.8587,101.735,1.77
2016-01-03 22:32:00,20.535,101.69,1.72
2016-01-03 22:47:00,22.335,101.628,1.7
2016-01-03 23:02:00,20.485,101.557,1.67
2016-01-03 23:17:00,20.675,101.415,1.62
2016-01-03 23:32:00,23.015,101.367,1.58
2016-01-03 23:47:00,21.515,101.312,1.56
2016-01-04 00:02:00,22.485,101.315,1.55
2016-01-04 00:17:00,21.6075,101.315,1.52
2016-01-04 00:32:00,22.4362,101.39,1.5
2016-01-04 00:47:00,21.8087,101.37,1.48
2016-01-04 01:02:00,20.1937,101.35,1.44
2016-01-04 01:17:00,20.965,101.305,1.4
2016-01-04 01:32:00,21.9037,101.242,1.38
2016-01-04 01:47:00,20.49,101.173,1.37
2016-01-04 02:02:00,21.6575,101.112,1.35
2016-01-04 02:17:00,22.1488,101.033,1.34
2016-01-04 02:32:00,22.1475,101.007,1.31
2016-01-04 02:47:00,22.0488,101.005,1.28
2016-01-04 03:02:00,20.4388,101.025,1.26
2016-01-04 03:17:00,21.2188,101.037,1.26
2016-01-04 03:32:00,22.0075,101.04,1.24
2016-01-04 03:47:00,22.385,100.947,1.21
2016-01-04 04:02:00,20.8675,100.88,1.18
2016-01-04 04:17:00,21.4137,100.792,1.17
2016-01-04 04:32:00,21.855,100.7,1.16
2016-01-04 04:47:00,22.8213,100.592,1.14
2016-01-04 05:02:00,22.2012,100.5,1.12
2016-01-04 05:17:00,22.3875,100.447,1.08
2016-01-04 05:32:00,22.2937,100.42,1.06
2016-01-04 05:47:00,21.215,100.365,1.06
2016-01-04 06:02:00,22.0025,100.307,1.03
2016-01-04 06:17:00,23.0587,100.177,1.0
2016-01-04 06:32:00,21.1612,100.035,1.0
2016-01-04 06:47:00,20.7188,99.9025,0.98
2016-01-04 07:02:00,22.7325,99.73,0.96
2016-01-04 07:17:00,22.73,99.61,0.93
2016-01-04 07:32:00,23.155,99.48,0.92
2016-01-04 07:47:00,20.7663,99.3875,0.91
2016-01-04 08:02:00,20.9163,99.33,0.9
2016-01-04 08:17:00,22.15,99.24,0.89
2016-01-04 08:32:00,22.8712,99.1725,0.88
2016-01-04 08:47:00,21.9037,99.1,0.87
2016-01-04 09:02:00,22.2887,98.995,0.86
2016-01-04 09:17:00,22.6362,98.8825,0.86
2016-01-04 09:32:00,21.4125,98.785,0.86
2016-01-04 09:47:00,22.8712,98.6625,0.85
2016-01-04 10:02:00,23.9825,98.5075,0.84
2016-01-04 10:17:00,23.35,98.3425,0.82
2016-01-04 10:32:00,20.9613,98.085,0.81
2016-01-04 10:47:00,22.6813,97.9275,0.79
2016-01-04 11:02:00,22.4325,97.7275,0.79
2016-01-04 11:17:00,24.2325,97.555,0.79
2016-01-04 11:32:00,22.1888,97.42,0.77
2016-01-04 11:47:00,24.3875,97.37,0.77
2016-01-04 12:02:00,23.015,97.315,0.77
2016-01-04 12:17:00,21.555,97.2725,0.76
2016-01-04 12:32:00,22.3375,97.2525,0.76
2016-01-04 12:47:00,22.6825,97.205,0.74
2016-01-04 13:02:00,24.6888,97.125,0.71
2016-01-04 13:17:00,23.0125,97.0825,0.7
2016-01-04 13:32:00,22.7763,97.0525,0.7
2016-01-04 13:47:00,22.3325,96.985,0.69
2016-01-04 14:02:00,23.5013,96.94,0.67
2016-01-04 14:17:00,23.1537,96.825,0.65
2016-01-04 14:32:00,21.4137,96.6825,0.63
2016-01-04 14:47:00,22.73,96.48,0.61
2016-01-04 15:02:00,24.285,96.21,0.58
2016-01-04 15:17:00,22.5825,95.92,0.58
2016-01-04 15:32:00,20.8637,95.5575,0.59
2016-01-04 15:47:00,23.06,95.1425,0.6
2016-01-04 16:02:00,22.8237,94.6325,0.61
2016-01-04 16:17:00,21.6062,94.0725,0.61
2016-01-04 16:32:00,23.65,93.54,0.62
2016-01-04 16:47:00,22.4325,92.995,0.61
2016-01-04 17:02:00,21.9975,92.5325,0.58
2016-01-04 17:17:00,22.6775,92.1425,0.58
2016-01-04 17:32:00,22.58,91.865,0.55
2016-01-04 17:47:00,22.2875,91.6525,0.53
2016-01-04 18:02:00,20.865,91.52,0.53
2016-01-04 18:17:00,21.32,91.4725,0.55
2016-01-04 18:32:00,23.1562,91.465,0.54
2016-01-04 18:47:00,22.2838,91.545,0.53
2016-01-04 19:02:00,22.675,91.66,0.54
2016-01-04 19:17:00,22.53,91.8,0.55
2016-01-04 19:32:00,20.6738,91.9875,0.55
2016-01-04 19:47:00,22.9725,92.17,0.55
2016-01-04 20:02:00,21.5075,92.375,0.56
2016-01-04 20:17:00,22.7312,92.595,0.54
2016-01-04 20:32:00,21.6588,92.815,0.52
2016-01-04 20:47:00,24.135,93.0,0.49
2016-01-04 21:02:00,23.5912,93.22,0.48
2016-01-04 21:17:00,21.0137,93.43,0.46
2016-01-04 21:32:00,22.43,93.645,0.46
2016-01-04 21:47:00,21.7562,93.8425,0.45
2016-01-04 22:02:00,23.4012,94.055,0.45
2016-01-04 22:17:00,22.335,94.2275,0.44
2016-01-04 22:32:00,20.4375,94.4125,0.43
2016-01-04 22:47:00,22.8675,94.5625,0.44
2016-01-04 23:02:00,21.9975,94.725,0.44
2016-01-04 23:17:00,21.2138,94.865,0.45
2016-01-04 23:32:00,21.6537,94.9975,0.45
2016-01-04 23:47:00,22.5287,95.095,0.43
2016-01-05 00:02:00,20.9662,95.16,0.42
2016-01-05 00:17:00,23.2975,95.155,0.43
2016-01-05 00:32:00,22.2363,95.1525,0.43
2016-01-05 00:47:00,21.7562,95.1675,0.43
2016-01-05 01:02:00,19.8087,95.215,0.43
2016-01-05 01:17:00,21.9013,95.2725,0.42
2016-01-05 01:32:00,22.2387,95.3275,0.41
2016-01-05 01:47:00,21.5575,95.4025,0.4
2016-01-05 02:02:00,22.9212,95.495,0.4
2016-01-05 02:17:00,22.145,95.585,0.4
2016-01-05 02:32:00,21.755,95.6825,0.4
2016-01-05 02:47:00,23.3012,95.7725,0.4
2016-01-05 03:02:00,22.0975,95.87,0.39
2016-01-05 03:17:00,22.0488,95.94,0.37
2016-01-05 03:32:00,22.6338,96.055,0.37
2016-01-05 03:47:00,21.2663,96.1125,0.37
2016-01-05 04:02:00,22.725,96.2225,0.37
2016-01-05 04:17:00,21.9037,96.2975,0.36
2016-01-05 04:32:00,20.1425,96.385,0.37
2016-01-05 04:47:00,24.1813,96.4625,0.36
2016-01-05 05:02:00,19.8525,96.555,0.34
2016-01-05 05:17:00,22.8725,96.625,0.3
2016-01-05 05:32:00,22.1488,96.7025,0.28
2016-01-05 05:47:00,22.385,96.8175,0.29
2016-01-05 06:02:00,22.2887,96.93,0.27
2016-01-05 06:17:00,21.805,97.0325,0.26
2016-01-05 06:32:00,22.3312,97.14,0.25
2016-01-05 06:47:00,22.7262,97.24,0.24
2016-01-05 07:02:00,24.28,97.315,0.23
2016-01-05 07:17:00,22.6787,97.4,0.2
2016-01-05 07:32:00,23.1588,97.5,0.2
2016-01-05 07:47:00,21.7562,97.58,0.2
2016-01-05 08:02:00,24.9325,97.6325,0.18
2016-01-05 08:17:00,21.315,97.66,0.17
2016-01-05 08:32:00,21.0112,97.675,0.14
2016-01-05 08:47:00,22.5788,97.6725,0.11
2016-01-05 09:02:00,21.4088,97.65,0.1
2016-01-05 09:17:00,22.7288,97.605,0.1
2016-01-05 09:32:00,24.1338,97.5425,0.07
2016-01-05 09:47:00,23.25,97.4925,0.07
2016-01-05 10:02:00,23.1075,97.41,0.11
2016-01-05 10:17:00,22.1462,97.3425,0.12
2016-01-05 10:32:00,23.1537,97.2575,0.11
2016-01-05 10:47:00,23.5488,97.1025,0.12
2016-01-05 11:02:00,23.1075,96.8525,0.13
2016-01-05 11:17:00,22.6263,96.5325,0.16
2016-01-05 11:32:00,22.2862,96.18,0.17
2016-01-05 11:47:00,23.7887,95.855,0.17
2016-01-05 12:02:00,23.5475,95.575,0.17
2016-01-05 12:17:00,22.3325,95.32,0.16
2016-01-05 12:32:00,22.2363,95.08,0.17
2016-01-05 12:47:00,22.285,94.8125,0.18
2016-01-05 13:02:00,23.1588,94.56,0.16
2016-01-05 13:17:00,22.9212,94.3025,0.19
2016-01-05 13:32:00,23.2,94.065,0.19
2016-01-05 13:47:00,24.2838,93.8425,0.18
2016-01-05 14:02:00,23.79,93.7,0.18
2016-01-05 14:17:00,22.2375,93.75,0.19
2016-01-05 14:32:00,23.0612,93.8525,0.21
2016-01-05 14:47:00,23.3025,93.93,0.2
2016-01-05 15:02:00,23.0638,93.995,0.18
2016-01-05 15:17:00,25.5687,94.0725,0.17
2016-01-05 15:32:00,21.065,94.1225,0.17
2016-01-05 15:47:00,23.3512,94.15,0.18
2016-01-05 16:02:00,21.9538,93.9025,0.19
2016-01-05 16:17:00,22.92,93.2025,0.2
2016-01-05 16:32:00,22.5762,91.95,0.19
2016-01-05 16:47:00,23.7925,91.28,0.18
2016-01-05 17:02:00,21.5587,90.91,0.18
2016-01-05 17:17:00,22.87,90.8025,0.2
2016-01-05 17:32:00,23.4,90.9075,0.21
2016-01-05 17:47:00,23.0525,91.145,0.2
2016-01-05 18:02:00,23.3012,91.4325,0.17
2016-01-05 18:17:00,24.0775,91.6575,0.17
2016-01-05 18:32:00,24.1875,91.86,0.16
2016-01-05 18:47:00,23.9325,92.07,0.17
2016-01-05 19:02:00,22.8725,92.265,0.17
2016-01-05 19:17:00,22.92,92.4475,0.15
2016-01-05 19:32:00,24.535,92.6425,0.14
2016-01-05 19:47:00,22.24,92.83,0.14
2016-01-05 20:02:00,22.2862,93.0025,0.14
2016-01-05 20:17:00,23.5963,93.175,0.15
2016-01-05 20:32:00,24.135,93.345,0.15
2016-01-05 20:47:00,22.2887,93.475,0.14
2016-01-05 21:02:00,23.4037,93.6375,0.15
2016-01-05 21:17:00,22.7738,93.755,0.17
2016-01-05 21:32:00,22.7275,93.855,0.18
2016-01-05 21:47:00,24.7812,93.94,0.17
2016-01-05 22:02:00,22.5263,94.0025,0.17
2016-01-05 22:17:00,24.44,94.0325,0.17
2016-01-05 22:32:00,23.65,94.0025,0.18
2016-01-05 22:47:00,22.4788,93.915,0.19
2016-01-05 23:02:00,23.5975,93.715,0.18
2016-01-05 23:17:00,23.9837,93.47,0.17
2016-01-05 23:32:00,24.5413,93.1375,0.16
2016-01-05 23:47:00,24.285,92.785,0.16
2016-01-06 00:02:00,22.4788,92.42,0.18
2016-01-06 00:17:00,23.1075,92.11,0.18
2016-01-06 00:32:00,25.0325,91.875,0.17
2016-01-06 00:47:00,24.6312,91.68,0.18
2016-01-06 01:02:00,23.6963,91.5575,0.17
2016-01-06 01:17:00,26.2962,91.455,0.18
2016-01-06 01:32:00,21.9025,91.405,0.18
2016-01-06 01:47:00,23.9325,91.3675,0.17
2016-01-06 02:02:00,22.3363,91.36,0.15
2016-01-06 02:17:00,23.6038,91.3475,0.15
2016-01-06 02:32:00,21.7562,91.375,0.17
2016-01-06 02:47:00,24.7787,91.3775,0.16
2016-01-06 03:02:00,23.06,91.3925,0.15
2016-01-06 03:17:00,24.0338,91.4275,0.15
2016-01-06 03:32:00,24.4375,91.445,0.14
2016-01-06 03:47:00,26.9875,91.4825,0.14
2016-01-06 04:02:00,24.0338,91.5375,0.15
2016-01-06 04:17:00,23.1562,91.58,0.15
2016-01-06 04:32:00,23.2062,91.605,0.14
2016-01-06 04:47:00,25.1287,91.635,0.13
2016-01-06 05:02:00,20.8625,91.6475,0.14
2016-01-06 05:17:00,24.6813,91.64,0.14
2016-01-06 05:32:00,23.7875,91.6375,0.14
2016-01-06 05:47:00,26.4975,91.605,0.15
2016-01-06 06:02:00,25.6175,91.545,0.15
2016-01-06 06:17:00,24.1825,91.435,0.14
2016-01-06 06:32:00,23.1612,91.2825,0.14
2016-01-06 06:47:00,24.8288,91.0975,0.12
2016-01-06 07:02:00,24.0775,90.9275,0.1
2016-01-06 07:17:00,22.1462,90.78,0.11
2016-01-06 07:32:00,22.29,90.66,0.12
2016-01-06 07:47:00,24.4388,90.67,0.17
2016-01-06 08:02:00,24.9325,90.7125,0.19
2016-01-06 08:17:00,23.0125,90.765,0.19
2016-01-06 08:32:00,23.4025,90.825,0.18
2016-01-06 08:47:00,24.3363,90.91,0.18
2016-01-06 09:02:00,25.52,90.995,0.19
2016-01-06 09:17:00,24.5837,88.4175,0.21
2016-01-06 09:32:00,23.4037,85.8825,0.22
2016-01-06 09:47:00,24.735,86.2075,0.21
2016-01-06 10:02:00,27.64,86.84,0.22
2016-01-06 10:17:00,25.5675,87.535,0.21
2016-01-06 10:32:00,24.0312,88.1125,0.22
2016-01-06 10:47:00,23.4012,88.65,0.22
2016-01-06 11:02:00,24.29,88.915,0.22
2016-01-06 11:17:00,24.9863,89.0425,0.22
2016-01-06 11:32:00,24.7363,89.1725,0.21
2016-01-06 11:47:00,24.435,89.2925,0.23
2016-01-06 12:02:00,24.6312,89.3775,0.23
2016-01-06 12:17:00,25.6663,89.43,0.24
2016-01-06 12:32:00,25.4725,89.495,0.24
2016-01-06 12:47:00,25.57,89.535,0.24
2016-01-06 13:02:00,25.6625,89.5725,0.26
2016-01-06 13:17:00,23.8375,89.62,0.26
2016-01-06 13:32:00,25.085,89.665,0.26
2016-01-06 13:47:00,26.7925,89.8525,0.25
2016-01-06 14:02:00,24.8787,90.2725,0.22
2016-01-06 14:17:00,22.435,90.68,0.2
